order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Status
750,232,4,04-03-2017,07-03-2017,05-03-2017,3,8,Delivered 
751,731,4,05-03-2017,08-03-2017,07-03-2017,1,3,Delivered 
752,335,4,05-03-2017,06-03-2017,07-03-2017,2,6,Delivered 
753,1201,4,05-03-2017,08-03-2017,08-03-2017,2,7,Delivered 
754,646,4,06-03-2017,07-03-2017,08-03-2017,1,2,Delivered 
755,531,4,06-03-2017,07-03-2017,07-03-2017,2,6,Delivered 
756,1143,4,06-03-2017,07-03-2017,09-03-2017,2,6,Delivered 
757,1336,4,06-03-2017,08-03-2017,09-03-2017,2,7,Delivered 
758,953,4,06-03-2017,08-03-2017,07-03-2017,3,9,Delivered 
759,284,4,07-03-2017,09-03-2017,08-03-2017,2,7,Delivered 
760,1104,4,07-03-2017,10-03-2017,10-03-2017,2,6,Delivered 
761,1291,4,07-03-2017,08-03-2017,10-03-2017,2,7,Delivered 
762,572,4,08-03-2017,09-03-2017,09-03-2017,2,6,Delivered 
763,842,4,08-03-2017,10-03-2017,09-03-2017,3,9,Delivered 
764,701,4,09-03-2017,10-03-2017,12-03-2017,1,2,Delivered 
765,1152,4,09-03-2017,11-03-2017,12-03-2017,1,2,Delivered 
766,141,4,09-03-2017,11-03-2017,12-03-2017,2,6,Delivered 
767,564,4,09-03-2017,10-03-2017,11-03-2017,2,7,Delivered 
768,841,4,09-03-2017,12-03-2017,10-03-2017,2,7,Delivered 
769,946,4,09-03-2017,11-03-2017,11-03-2017,2,6,Delivered 
770,135,4,09-03-2017,11-03-2017,11-03-2017,3,9,Delivered 
771,671,4,11-03-2017,14-03-2017,12-03-2017,1,3,Delivered 
772,448,4,11-03-2017,12-03-2017,13-03-2017,2,7,Delivered 
773,1385,4,11-03-2017,12-03-2017,12-03-2017,2,6,Delivered 
774,690,4,12-03-2017,14-03-2017,14-03-2017,2,6,Delivered 
775,968,4,12-03-2017,13-03-2017,13-03-2017,2,6,Delivered 
776,490,4,13-03-2017,15-03-2017,16-03-2017,2,6,Delivered 
777,496,4,13-03-2017,16-03-2017,16-03-2017,2,6,Delivered 
778,56,3,15-03-2017,15-03-2017,NULL,3,9,Pending 
779,367,4,15-03-2017,16-03-2017,18-03-2017,2,6,Delivered 
780,592,4,15-03-2017,17-03-2017,17-03-2017,2,6,Delivered 
781,1018,4,15-03-2017,16-03-2017,17-03-2017,2,6,Delivered 
782,1298,4,15-03-2017,16-03-2017,18-03-2017,2,7,Delivered 
783,1343,4,16-03-2017,19-03-2017,17-03-2017,1,2,Delivered 
784,430,4,16-03-2017,19-03-2017,19-03-2017,2,7,Delivered 
785,794,4,18-03-2017,19-03-2017,20-03-2017,1,2,Delivered 
786,249,4,18-03-2017,20-03-2017,19-03-2017,2,6,Delivered 
787,700,4,18-03-2017,20-03-2017,19-03-2017,3,9,Delivered 
788,1363,4,18-03-2017,20-03-2017,20-03-2017,3,9,Delivered 
789,772,4,19-03-2017,20-03-2017,20-03-2017,2,6,Delivered 
790,1015,4,19-03-2017,21-03-2017,22-03-2017,2,7,Delivered 
791,432,4,20-03-2017,22-03-2017,23-03-2017,2,6,Delivered 
792,479,4,22-03-2017,23-03-2017,24-03-2017,2,6,Delivered 
793,653,4,23-03-2017,24-03-2017,24-03-2017,2,6,Delivered 
794,863,4,23-03-2017,25-03-2017,24-03-2017,2,7,Delivered 
795,992,4,23-03-2017,25-03-2017,26-03-2017,2,7,Delivered 
796,154,4,23-03-2017,26-03-2017,25-03-2017,3,9,Delivered 
797,374,4,24-03-2017,26-03-2017,26-03-2017,2,7,Delivered 
798,619,4,26-03-2017,28-03-2017,29-03-2017,1,3,Delivered 
799,607,4,27-03-2017,28-03-2017,29-03-2017,1,3,Delivered 
800,1057,4,27-03-2017,29-03-2017,28-03-2017,2,6,Delivered 
801,78,4,28-03-2017,29-03-2017,30-03-2017,1,2,Delivered 
802,340,4,28-03-2017,29-03-2017,30-03-2017,2,6,Delivered 
803,1105,4,28-03-2017,31-03-2017,30-03-2017,3,8,Delivered 
804,95,4,29-03-2017,31-03-2017,30-03-2017,2,6,Delivered 
805,420,4,29-03-2017,30-03-2017,01-04-2017,2,6,Delivered 
806,234,4,30-03-2017,31-03-2017,31-03-2017,2,7,Delivered 
807,1148,4,30-03-2017,01-04-2017,02-04-2017,2,6,Delivered 
808,315,4,31-03-2017,02-04-2017,02-04-2017,2,6,Delivered 
809,1222,4,31-03-2017,03-04-2017,03-04-2017,2,7,Delivered 
810,153,3,01-04-2017,01-04-2017,NULL,3,8,Pending 
811,524,4,01-04-2017,04-04-2017,04-04-2017,2,7,Delivered 
812,1164,4,01-04-2017,02-04-2017,03-04-2017,2,7,Delivered 
813,1203,4,01-04-2017,03-04-2017,02-04-2017,3,9,Delivered 
814,629,4,02-04-2017,05-04-2017,03-04-2017,2,7,Delivered 
815,1251,4,03-04-2017,05-04-2017,04-04-2017,1,3,Delivered 
816,811,4,03-04-2017,05-04-2017,05-04-2017,2,6,Delivered 
817,301,4,04-04-2017,05-04-2017,07-04-2017,2,7,Delivered 
818,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,Delivered 
819,221,4,04-04-2017,07-04-2017,05-04-2017,3,9,Delivered 
820,725,4,05-04-2017,08-04-2017,07-04-2017,2,7,Delivered 
821,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,Delivered 
822,294,4,06-04-2017,08-04-2017,09-04-2017,2,7,Delivered 
823,415,4,06-04-2017,07-04-2017,08-04-2017,3,8,Delivered 
824,993,4,07-04-2017,09-04-2017,10-04-2017,1,2,Delivered 
825,10,4,07-04-2017,08-04-2017,09-04-2017,2,7,Delivered 
826,45,4,07-04-2017,10-04-2017,10-04-2017,2,6,Delivered 
827,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,Delivered 
828,246,4,09-04-2017,10-04-2017,12-04-2017,2,6,Delivered 
829,674,4,09-04-2017,10-04-2017,10-04-2017,2,7,Delivered 
830,431,4,11-04-2017,14-04-2017,12-04-2017,2,6,Delivered 
831,1000,4,11-04-2017,12-04-2017,12-04-2017,2,7,Delivered 
832,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,Delivered 
833,406,4,12-04-2017,14-04-2017,15-04-2017,2,7,Delivered 
834,890,4,12-04-2017,13-04-2017,15-04-2017,2,6,Delivered 
835,940,4,13-04-2017,15-04-2017,14-04-2017,1,2,Delivered 
836,455,4,13-04-2017,16-04-2017,14-04-2017,2,6,Delivered 
837,948,4,13-04-2017,16-04-2017,14-04-2017,2,7,Delivered 
838,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,Delivered 
839,1332,4,15-04-2017,18-04-2017,16-04-2017,1,3,Delivered 
840,372,4,15-04-2017,16-04-2017,16-04-2017,2,6,Delivered 
841,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Delivered 
842,1133,4,15-04-2017,18-04-2017,16-04-2017,2,6,Delivered 
843,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,Delivered 
844,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Delivered 
845,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Delivered 
846,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Delivered 
847,329,4,18-04-2017,19-04-2017,19-04-2017,2,7,Delivered 
848,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,Delivered 
849,776,4,19-04-2017,20-04-2017,21-04-2017,1,2,Delivered 
850,1346,4,19-04-2017,22-04-2017,22-04-2017,1,3,Delivered 
851,1139,4,20-04-2017,21-04-2017,22-04-2017,2,6,Delivered 
852,13,4,21-04-2017,23-04-2017,22-04-2017,3,9,Delivered 
853,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,Delivered 
854,177,4,22-04-2017,25-04-2017,23-04-2017,2,6,Delivered 
855,775,4,22-04-2017,23-04-2017,25-04-2017,2,6,Delivered 
856,477,4,23-04-2017,25-04-2017,26-04-2017,2,6,Delivered 
857,1402,4,24-04-2017,25-04-2017,26-04-2017,2,7,Delivered 
858,162,4,25-04-2017,27-04-2017,28-04-2017,2,6,Delivered 
859,644,4,25-04-2017,26-04-2017,26-04-2017,2,6,Delivered 
860,473,4,27-04-2017,29-04-2017,28-04-2017,2,7,Delivered 
861,1177,4,27-04-2017,29-04-2017,30-04-2017,2,7,Delivered 
862,1230,4,27-04-2017,30-04-2017,29-04-2017,3,8,Delivered 
863,446,4,28-04-2017,30-04-2017,01-05-2017,2,7,Delivered 
864,902,4,28-04-2017,30-04-2017,29-04-2017,2,6,Delivered 
865,974,4,29-04-2017,02-05-2017,01-05-2017,2,6,Delivered 
866,1410,4,29-04-2017,30-04-2017,01-05-2017,2,6,Delivered 
867,97,4,01-05-2017,03-05-2017,02-05-2017,1,3,Delivered 
868,868,4,01-05-2017,04-05-2017,02-05-2017,1,3,Delivered 
869,844,4,01-05-2017,04-05-2017,02-05-2017,2,7,Delivered 
870,1416,4,01-05-2017,04-05-2017,02-05-2017,2,6,Delivered 
871,358,4,02-05-2017,04-05-2017,03-05-2017,2,7,Delivered 
872,394,4,03-05-2017,06-05-2017,06-05-2017,1,3,Delivered 
873,829,4,03-05-2017,05-05-2017,05-05-2017,2,7,Delivered 
874,661,4,04-05-2017,05-05-2017,06-05-2017,2,7,Delivered 
875,386,4,05-05-2017,06-05-2017,08-05-2017,1,3,Delivered 
876,1046,4,05-05-2017,08-05-2017,06-05-2017,2,7,Delivered 
877,784,4,06-05-2017,07-05-2017,08-05-2017,2,6,Delivered 
878,224,4,07-05-2017,10-05-2017,09-05-2017,1,3,Delivered 
879,214,4,08-05-2017,09-05-2017,09-05-2017,2,7,Delivered 
880,1206,4,08-05-2017,11-05-2017,10-05-2017,2,6,Delivered 
881,1024,4,08-05-2017,11-05-2017,11-05-2017,3,9,Delivered 
882,196,4,09-05-2017,12-05-2017,10-05-2017,2,6,Delivered 
883,507,4,11-05-2017,13-05-2017,14-05-2017,2,6,Delivered 
884,871,4,11-05-2017,13-05-2017,12-05-2017,2,7,Delivered 
885,66,3,13-05-2017,13-05-2017,NULL,3,8,Pending 
886,1396,4,13-05-2017,14-05-2017,15-05-2017,1,2,Delivered 
887,1195,4,13-05-2017,15-05-2017,15-05-2017,2,6,Delivered 
888,1038,4,14-05-2017,16-05-2017,16-05-2017,2,7,Delivered 
889,830,4,14-05-2017,17-05-2017,15-05-2017,3,8,Delivered 
890,171,4,15-05-2017,18-05-2017,18-05-2017,2,6,Delivered 
891,384,4,15-05-2017,18-05-2017,16-05-2017,2,6,Delivered 
892,651,4,15-05-2017,18-05-2017,17-05-2017,2,7,Delivered 
893,1293,4,16-05-2017,19-05-2017,19-05-2017,2,7,Delivered 
894,1320,4,16-05-2017,19-05-2017,19-05-2017,2,6,Delivered 
895,857,4,18-05-2017,21-05-2017,19-05-2017,2,6,Delivered 
896,376,4,19-05-2017,22-05-2017,21-05-2017,3,9,Delivered 
897,47,4,20-05-2017,21-05-2017,21-05-2017,1,2,Delivered 
898,352,4,20-05-2017,21-05-2017,22-05-2017,2,6,Delivered 
899,605,4,20-05-2017,21-05-2017,21-05-2017,2,7,Delivered 
900,971,4,20-05-2017,21-05-2017,22-05-2017,2,6,Delivered 
901,345,4,21-05-2017,22-05-2017,24-05-2017,2,7,Delivered 
902,1278,4,21-05-2017,24-05-2017,22-05-2017,2,6,Delivered 
903,179,4,22-05-2017,23-05-2017,24-05-2017,2,7,Delivered 
904,1020,4,23-05-2017,26-05-2017,24-05-2017,1,2,Delivered 
905,609,4,23-05-2017,26-05-2017,24-05-2017,2,6,Delivered 
906,877,4,23-05-2017,26-05-2017,26-05-2017,2,7,Delivered 
907,120,4,24-05-2017,26-05-2017,27-05-2017,1,2,Delivered 
908,402,4,25-05-2017,28-05-2017,27-05-2017,2,7,Delivered 
909,188,4,26-05-2017,27-05-2017,28-05-2017,1,2,Delivered 
910,342,4,26-05-2017,28-05-2017,28-05-2017,2,7,Delivered 
911,887,4,26-05-2017,29-05-2017,29-05-2017,2,6,Delivered 
912,519,4,27-05-2017,29-05-2017,29-05-2017,1,2,Delivered 
913,699,4,27-05-2017,29-05-2017,29-05-2017,2,6,Delivered 
914,1068,4,28-05-2017,31-05-2017,31-05-2017,1,2,Delivered 
915,215,4,28-05-2017,30-05-2017,30-05-2017,2,6,Delivered 
916,718,4,28-05-2017,29-05-2017,29-05-2017,2,6,Delivered 
917,881,4,29-05-2017,31-05-2017,01-06-2017,1,2,Delivered 
918,242,4,30-05-2017,31-05-2017,31-05-2017,1,3,Delivered 
919,781,4,30-05-2017,31-05-2017,31-05-2017,2,7,Delivered 
920,966,4,30-05-2017,01-06-2017,02-06-2017,2,7,Delivered 
921,628,4,31-05-2017,02-06-2017,02-06-2017,2,6,Delivered 
922,656,4,31-05-2017,01-06-2017,03-06-2017,2,6,Delivered 
923,769,4,31-05-2017,03-06-2017,02-06-2017,2,7,Delivered 
924,68,3,02-06-2017,02-06-2017,NULL,3,8,Pending 
925,1316,4,02-06-2017,05-06-2017,03-06-2017,2,7,Delivered 
926,233,4,03-06-2017,05-06-2017,06-06-2017,1,2,Delivered 
927,1438,4,03-06-2017,05-06-2017,06-06-2017,1,2,Delivered 
928,957,4,05-06-2017,06-06-2017,06-06-2017,1,3,Delivered 
929,472,4,05-06-2017,06-06-2017,08-06-2017,2,6,Delivered 
930,1224,4,05-06-2017,06-06-2017,06-06-2017,3,9,Delivered 
931,631,4,07-06-2017,08-06-2017,08-06-2017,2,6,Delivered 
932,804,4,07-06-2017,08-06-2017,09-06-2017,2,6,Delivered 
933,909,4,07-06-2017,10-06-2017,08-06-2017,2,6,Delivered 
934,93,4,09-06-2017,10-06-2017,12-06-2017,2,7,Delivered 
935,43,3,10-06-2017,10-06-2017,NULL,3,8,Pending 
936,265,4,10-06-2017,13-06-2017,12-06-2017,2,6,Delivered 
937,73,4,11-06-2017,14-06-2017,13-06-2017,2,7,Delivered 
938,129,4,11-06-2017,12-06-2017,12-06-2017,2,6,Delivered 
939,1407,4,11-06-2017,12-06-2017,14-06-2017,2,6,Delivered 
940,585,4,12-06-2017,14-06-2017,13-06-2017,1,2,Delivered 
941,736,4,12-06-2017,14-06-2017,14-06-2017,1,2,Delivered 
942,537,4,13-06-2017,16-06-2017,15-06-2017,2,6,Delivered 
943,1025,4,13-06-2017,15-06-2017,15-06-2017,2,6,Delivered 
944,138,4,14-06-2017,15-06-2017,17-06-2017,1,3,Delivered 
945,167,4,14-06-2017,15-06-2017,16-06-2017,2,7,Delivered 
946,525,4,14-06-2017,16-06-2017,15-06-2017,2,6,Delivered 
947,278,4,15-06-2017,18-06-2017,17-06-2017,1,3,Delivered 
948,618,4,15-06-2017,17-06-2017,17-06-2017,2,6,Delivered 
949,867,4,16-06-2017,18-06-2017,17-06-2017,1,3,Delivered 
950,142,4,16-06-2017,19-06-2017,18-06-2017,2,6,Delivered 
951,339,4,16-06-2017,19-06-2017,19-06-2017,2,7,Delivered 
952,355,4,16-06-2017,18-06-2017,18-06-2017,2,7,Delivered 
953,658,4,16-06-2017,18-06-2017,17-06-2017,2,7,Delivered 
954,611,4,17-06-2017,20-06-2017,20-06-2017,2,6,Delivered 
955,880,4,17-06-2017,19-06-2017,18-06-2017,2,6,Delivered 
956,1184,4,17-06-2017,19-06-2017,20-06-2017,2,6,Delivered 
957,722,4,17-06-2017,20-06-2017,20-06-2017,3,9,Delivered 
958,1276,4,18-06-2017,20-06-2017,19-06-2017,1,2,Delivered 
959,650,4,18-06-2017,21-06-2017,21-06-2017,2,7,Delivered 
960,1390,4,18-06-2017,19-06-2017,19-06-2017,2,7,Delivered 
961,82,4,19-06-2017,21-06-2017,22-06-2017,1,2,Delivered 
962,570,4,19-06-2017,22-06-2017,20-06-2017,2,7,Delivered 
963,1432,4,19-06-2017,21-06-2017,21-06-2017,2,6,Delivered 
964,404,4,20-06-2017,22-06-2017,22-06-2017,2,7,Delivered 
965,457,4,20-06-2017,22-06-2017,23-06-2017,2,6,Delivered 
966,389,4,20-06-2017,22-06-2017,22-06-2017,3,8,Delivered 
967,1323,4,21-06-2017,24-06-2017,24-06-2017,2,6,Delivered 
968,1403,4,21-06-2017,23-06-2017,23-06-2017,2,6,Delivered 
969,248,4,21-06-2017,24-06-2017,22-06-2017,3,9,Delivered 
970,836,4,22-06-2017,25-06-2017,23-06-2017,2,7,Delivered 
971,1426,4,22-06-2017,23-06-2017,24-06-2017,3,8,Delivered 
972,270,4,23-06-2017,24-06-2017,25-06-2017,2,7,Delivered 
973,238,4,24-06-2017,27-06-2017,27-06-2017,2,6,Delivered 
974,511,4,24-06-2017,27-06-2017,27-06-2017,3,8,Delivered 
975,1092,4,25-06-2017,27-06-2017,28-06-2017,2,6,Delivered 
976,1266,4,25-06-2017,28-06-2017,27-06-2017,3,9,Delivered 
977,400,4,26-06-2017,28-06-2017,27-06-2017,2,7,Delivered 
978,1123,4,26-06-2017,28-06-2017,27-06-2017,2,6,Delivered 
979,1190,4,26-06-2017,29-06-2017,27-06-2017,2,6,Delivered 
980,328,4,26-06-2017,28-06-2017,27-06-2017,3,9,Delivered 
981,687,4,26-06-2017,29-06-2017,28-06-2017,3,8,Delivered 
982,1423,4,26-06-2017,29-06-2017,28-06-2017,3,9,Delivered 
983,1158,4,27-06-2017,28-06-2017,29-06-2017,2,6,Delivered 
984,1287,4,27-06-2017,28-06-2017,29-06-2017,2,7,Delivered 
985,461,4,30-06-2017,02-07-2017,01-07-2017,2,6,Delivered 
986,556,4,30-06-2017,03-07-2017,01-07-2017,2,7,Delivered 
987,172,4,02-07-2017,04-07-2017,04-07-2017,1,2,Delivered 
988,436,4,02-07-2017,04-07-2017,05-07-2017,2,6,Delivered 
989,1145,4,02-07-2017,04-07-2017,03-07-2017,2,6,Delivered 
990,706,4,04-07-2017,07-07-2017,07-07-2017,2,7,Delivered 
991,751,4,06-07-2017,07-07-2017,09-07-2017,1,2,Delivered 
992,723,4,07-07-2017,10-07-2017,09-07-2017,2,7,Delivered 
993,1415,4,09-07-2017,11-07-2017,11-07-2017,1,3,Delivered 
994,419,4,09-07-2017,11-07-2017,11-07-2017,2,7,Delivered 
995,621,4,11-07-2017,13-07-2017,14-07-2017,1,2,Delivered 
996,915,4,11-07-2017,12-07-2017,12-07-2017,1,2,Delivered 
997,485,4,11-07-2017,13-07-2017,14-07-2017,2,7,Delivered 
998,219,4,12-07-2017,13-07-2017,14-07-2017,2,7,Delivered 
999,590,4,12-07-2017,13-07-2017,14-07-2017,2,6,Delivered 
1000,645,4,12-07-2017,14-07-2017,15-07-2017,2,7,Delivered 
1001,354,4,13-07-2017,16-07-2017,15-07-2017,2,6,Delivered 
1002,1418,4,14-07-2017,16-07-2017,16-07-2017,1,3,Delivered 
1003,503,4,14-07-2017,16-07-2017,16-07-2017,2,7,Delivered 
1004,1389,4,14-07-2017,17-07-2017,16-07-2017,2,6,Delivered 
1005,266,4,15-07-2017,17-07-2017,16-07-2017,2,7,Delivered 
1006,1070,4,15-07-2017,18-07-2017,17-07-2017,2,7,Delivered 
1007,1115,4,16-07-2017,17-07-2017,17-07-2017,2,6,Delivered 
1008,1345,4,16-07-2017,18-07-2017,18-07-2017,2,6,Delivered 
1009,1064,4,16-07-2017,19-07-2017,19-07-2017,3,8,Delivered 
1010,8,3,18-07-2017,18-07-2017,NULL,2,7,Pending 
1011,495,4,18-07-2017,21-07-2017,21-07-2017,1,3,Delivered 
1012,620,4,18-07-2017,20-07-2017,20-07-2017,2,7,Delivered 
1013,174,4,19-07-2017,22-07-2017,21-07-2017,2,6,Delivered 
1014,748,4,19-07-2017,21-07-2017,21-07-2017,2,6,Delivered 
1015,799,4,19-07-2017,22-07-2017,21-07-2017,2,7,Delivered 
1016,1417,4,19-07-2017,20-07-2017,21-07-2017,3,9,Delivered 
1017,168,4,20-07-2017,21-07-2017,23-07-2017,2,6,Delivered 
1018,290,4,22-07-2017,23-07-2017,23-07-2017,2,6,Delivered 
1019,408,4,22-07-2017,23-07-2017,24-07-2017,2,7,Delivered 
1020,16,3,23-07-2017,23-07-2017,NULL,2,6,Pending 
1021,125,4,23-07-2017,24-07-2017,26-07-2017,2,6,Delivered 
1022,353,4,23-07-2017,26-07-2017,24-07-2017,2,7,Delivered 
1023,356,4,23-07-2017,26-07-2017,25-07-2017,2,6,Delivered 
1024,837,4,23-07-2017,25-07-2017,26-07-2017,2,7,Delivered 
1025,1304,4,23-07-2017,26-07-2017,26-07-2017,2,6,Delivered 
1026,1370,4,26-07-2017,28-07-2017,29-07-2017,1,2,Delivered 
1027,588,4,26-07-2017,28-07-2017,28-07-2017,2,6,Delivered 
1028,1273,4,27-07-2017,28-07-2017,30-07-2017,2,7,Delivered 
1029,407,4,29-07-2017,30-07-2017,01-08-2017,1,3,Delivered 
1030,161,4,29-07-2017,30-07-2017,31-07-2017,2,6,Delivered 
1031,1308,4,30-07-2017,01-08-2017,02-08-2017,1,2,Delivered 
1032,429,4,30-07-2017,02-08-2017,01-08-2017,2,6,Delivered 
1033,582,4,30-07-2017,31-07-2017,02-08-2017,2,7,Delivered 
1034,895,4,30-07-2017,31-07-2017,31-07-2017,2,7,Delivered 
1035,1283,4,30-07-2017,02-08-2017,02-08-2017,2,6,Delivered 
1036,1442,4,30-07-2017,01-08-2017,31-07-2017,2,6,Delivered 
1037,1229,4,31-07-2017,02-08-2017,03-08-2017,2,6,Delivered 
1038,1281,4,31-07-2017,01-08-2017,03-08-2017,2,7,Delivered 
1039,1077,4,02-08-2017,04-08-2017,03-08-2017,2,7,Delivered 
1040,1225,4,04-08-2017,07-08-2017,05-08-2017,1,2,Delivered 
1041,70,4,04-08-2017,06-08-2017,05-08-2017,2,7,Delivered 
1042,539,4,06-08-2017,07-08-2017,07-08-2017,2,7,Delivered 
1043,1235,4,06-08-2017,09-08-2017,08-08-2017,2,6,Delivered 
1044,1270,4,07-08-2017,10-08-2017,08-08-2017,2,7,Delivered 
1045,185,4,07-08-2017,09-08-2017,10-08-2017,3,9,Delivered 
1046,1134,4,07-08-2017,09-08-2017,08-08-2017,3,8,Delivered 
1047,116,3,08-08-2017,08-08-2017,NULL,3,8,Pending 
1048,777,4,08-08-2017,10-08-2017,09-08-2017,2,7,Delivered 
1049,194,4,09-08-2017,11-08-2017,10-08-2017,1,2,Delivered 
1050,239,4,09-08-2017,12-08-2017,12-08-2017,1,3,Delivered 
1051,209,4,10-08-2017,11-08-2017,11-08-2017,2,7,Delivered 
1052,460,4,10-08-2017,12-08-2017,13-08-2017,2,6,Delivered 
1053,1439,4,10-08-2017,11-08-2017,12-08-2017,2,6,Delivered 
1054,189,4,11-08-2017,12-08-2017,12-08-2017,2,7,Delivered 
1055,140,4,12-08-2017,15-08-2017,15-08-2017,2,6,Delivered 
1056,325,4,12-08-2017,15-08-2017,13-08-2017,2,7,Delivered 
1057,456,4,12-08-2017,15-08-2017,13-08-2017,2,7,Delivered 
1058,782,4,13-08-2017,16-08-2017,14-08-2017,2,6,Delivered 
1059,6,4,14-08-2017,17-08-2017,17-08-2017,2,7,Delivered 
1060,182,4,15-08-2017,18-08-2017,17-08-2017,2,6,Delivered 
1061,655,4,15-08-2017,18-08-2017,18-08-2017,2,7,Delivered 
1062,1210,4,15-08-2017,17-08-2017,18-08-2017,2,6,Delivered 
1063,198,4,16-08-2017,19-08-2017,19-08-2017,3,8,Delivered 
1064,898,4,16-08-2017,18-08-2017,19-08-2017,3,9,Delivered 
1065,25,4,17-08-2017,19-08-2017,19-08-2017,2,7,Delivered 
1066,106,4,17-08-2017,20-08-2017,19-08-2017,2,7,Delivered 
1067,225,4,17-08-2017,19-08-2017,19-08-2017,2,7,Delivered 
1068,453,4,17-08-2017,20-08-2017,19-08-2017,2,7,Delivered 
1069,493,4,17-08-2017,19-08-2017,18-08-2017,2,6,Delivered 
1070,596,4,17-08-2017,20-08-2017,18-08-2017,2,7,Delivered 
1071,602,4,17-08-2017,20-08-2017,18-08-2017,3,8,Delivered 
1072,47,3,18-08-2017,18-08-2017,NULL,1,3,Pending 
1073,911,4,18-08-2017,19-08-2017,21-08-2017,2,7,Delivered 
1074,11,3,19-08-2017,19-08-2017,NULL,2,6,Pending 
1075,1003,4,19-08-2017,21-08-2017,22-08-2017,1,3,Delivered 
1076,42,4,19-08-2017,22-08-2017,22-08-2017,2,6,Delivered 
1077,412,4,19-08-2017,20-08-2017,21-08-2017,2,6,Delivered 
1078,793,4,19-08-2017,21-08-2017,20-08-2017,2,6,Delivered 
1079,812,4,19-08-2017,20-08-2017,20-08-2017,2,7,Delivered 
1080,1086,4,19-08-2017,20-08-2017,20-08-2017,2,7,Delivered 
1081,1106,4,19-08-2017,22-08-2017,22-08-2017,2,6,Delivered 
1082,1327,4,20-08-2017,22-08-2017,21-08-2017,2,6,Delivered 
1083,1372,4,20-08-2017,23-08-2017,23-08-2017,2,6,Delivered 
1084,2,4,21-08-2017,24-08-2017,23-08-2017,1,2,Delivered 
1085,305,4,21-08-2017,23-08-2017,23-08-2017,1,3,Delivered 
1086,220,4,21-08-2017,23-08-2017,24-08-2017,2,7,Delivered 
1087,675,4,22-08-2017,23-08-2017,25-08-2017,3,8,Delivered 
1088,1160,4,22-08-2017,23-08-2017,23-08-2017,3,8,Delivered 
1089,46,3,23-08-2017,23-08-2017,NULL,1,2,Pending 
1090,1427,4,24-08-2017,26-08-2017,26-08-2017,1,2,Delivered 
1091,1260,4,24-08-2017,25-08-2017,25-08-2017,2,7,Delivered 
1092,40,4,25-08-2017,28-08-2017,27-08-2017,1,2,Delivered 
1093,326,4,25-08-2017,28-08-2017,26-08-2017,1,3,Delivered 
1094,828,4,25-08-2017,27-08-2017,28-08-2017,2,6,Delivered 
1095,1382,4,26-08-2017,28-08-2017,27-08-2017,3,9,Delivered 
1096,589,4,27-08-2017,29-08-2017,29-08-2017,1,2,Delivered 
1097,1311,4,27-08-2017,30-08-2017,28-08-2017,2,6,Delivered 
1098,752,4,28-08-2017,30-08-2017,30-08-2017,1,2,Delivered 
1099,1128,4,28-08-2017,29-08-2017,30-08-2017,2,6,Delivered 
1100,1392,4,28-08-2017,29-08-2017,29-08-2017,2,7,Delivered 
1101,379,4,29-08-2017,30-08-2017,30-08-2017,2,7,Delivered 
1102,1317,4,29-08-2017,31-08-2017,31-08-2017,2,6,Delivered 
1103,1394,4,31-08-2017,02-09-2017,02-09-2017,2,7,Delivered 
1104,268,4,01-09-2017,04-09-2017,03-09-2017,2,6,Delivered 
1105,747,4,01-09-2017,04-09-2017,03-09-2017,3,8,Delivered 
1106,1009,4,02-09-2017,04-09-2017,04-09-2017,2,6,Delivered 
1107,1424,4,02-09-2017,05-09-2017,05-09-2017,2,7,Delivered 
1108,735,4,03-09-2017,05-09-2017,04-09-2017,1,3,Delivered 
1109,23,4,03-09-2017,04-09-2017,04-09-2017,2,6,Delivered 
1110,912,4,04-09-2017,07-09-2017,07-09-2017,2,6,Delivered 
1111,930,4,04-09-2017,06-09-2017,05-09-2017,2,6,Delivered 
1112,798,4,05-09-2017,08-09-2017,07-09-2017,2,7,Delivered 
1113,388,4,06-09-2017,08-09-2017,07-09-2017,2,7,Delivered 
1114,1036,4,06-09-2017,08-09-2017,08-09-2017,2,6,Delivered 
1115,1100,4,07-09-2017,09-09-2017,09-09-2017,2,6,Delivered 
1116,52,4,08-09-2017,10-09-2017,10-09-2017,2,7,Delivered 
1117,334,4,08-09-2017,10-09-2017,10-09-2017,2,6,Delivered 
1118,1023,4,08-09-2017,11-09-2017,11-09-2017,2,6,Delivered 
1119,749,4,10-09-2017,12-09-2017,13-09-2017,1,2,Delivered 
1120,1269,4,10-09-2017,12-09-2017,13-09-2017,2,7,Delivered 
1121,143,4,11-09-2017,13-09-2017,12-09-2017,2,7,Delivered 
